danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre,song_name
0.583650396782259,0.4716981132075472,0.0,0.5861325544196399,1.0,0.008765898934341702,0.062021686666201566,0.0,0.29606625258799146,0.13084803041503856,0.33756599107744006,0.21001340560704085,0.75,Dark Trap,Murder
0.8815088596586586,0.7106918238993711,0.6363636363636364,0.5168648723833369,1.0,0.30560330010312825,0.20252855951377446,0.008120805369127517,0.5424430641821946,0.7264758686239308,0.31870150953606463,0.12027598064929765,1.0,Dark Trap,High 'N Mighty
0.7738884661376237,0.6389937106918239,0.0,0.7049168926907297,1.0,0.19559986249570285,0.56419361188848,0.0,0.38095238095238093,0.2755306790579787,0.4949818465546208,0.16254589963280291,0.75,Dark Trap,Euronymous
0.6956190890314166,0.5597484276729561,0.36363636363636365,0.24834828569441547,0.0,0.20247507734616707,0.00860375843045758,0.3993288590604027,0.7287784679089028,0.3864188404266553,0.4324610031273007,0.1649720230809582,0.75,Dark Trap,No Teeth
0.6793129688009567,0.7006289308176101,0.09090909090909091,0.5985812643438349,1.0,0.11395668614644208,0.09493320643229976,0.0,0.23395445134575574,0.05026929982046679,0.40084820951026606,0.16435857084571892,0.75,Dark Trap,Bang Ya Fucking Head
0.9467333405804981,0.3433962264150944,0.09090909090909091,0.18074970443007166,1.0,0.652801650051564,0.025131851323981613,0.0,0.7888198757763977,0.3494561199704298,0.38175720317386413,0.1943958734044413,0.75,Dark Trap,Loch Ness
0.8402000217414938,0.5421383647798743,0.7272727272727273,0.4146324501008415,1.0,0.12014437951185977,0.009706836840200432,0.0,0.1863354037267081,0.20266131587284816,0.33640190532522046,0.18369907326455673,0.75,Dark Trap,Hold Uh
0.9771714316773563,0.38616352201257864,0.09090909090909091,0.48925516378051337,1.0,0.37607425232038505,0.00038311178998052544,0.004342281879194631,0.07018633540372671,0.466680747703031,0.43240437192854403,0.1377236696392143,0.75,Dark Trap,Bone Saw
0.7423633003587348,0.46540880503144655,0.8181818181818182,0.2872939703734614,1.0,0.053454795462358214,0.8752255569307267,0.001738255033557047,0.14886128364389234,0.16992290632590562,0.35648081146215466,0.22402226496473743,0.75,Dark Trap,TheArtOfCremation
0.9467333405804981,0.3408805031446541,0.09090909090909091,0.3021072397245984,1.0,0.6356136129254037,0.03851345826184571,0.0,0.1863354037267081,0.14352096314288734,0.4322218936214393,0.18181645975403624,0.75,Dark Trap,John Dee
0.7608435699532559,0.5245283018867924,0.9090909090909092,0.46595729883858417,0.0,0.20075627363355109,0.11627144452240738,0.1275167785234228,0.2877846790890269,0.19632484950892387,0.9973320413030211,0.13000087427872004,0.75,Dark Trap,Kybalion
0.5412544841830634,0.6000000000000001,0.0,0.5622783225537242,1.0,0.6304572017875559,0.4267608919860919,0.022013422818791945,0.20910973084886128,0.007920582954905483,0.7482176903280204,0.09889112315672902,0.5,Dark Trap,Eternal Dreams
0.7738884661376237,0.8792452830188681,0.09090909090909091,0.7040127964392517,1.0,0.5599862495702991,0.1636495663834938,0.0,0.5258799171842651,0.4540078149751822,0.43213380064559576,0.13509209069184588,0.75,Dark Trap,Nightmare Choir (I Been Asleep Too Long)
0.5890857701924123,0.6867924528301889,0.18181818181818182,0.6635371027192434,1.0,0.08525266414575458,0.01158749511254872,0.05140939597315436,0.44099378881987555,0.1561938958707361,0.38081334986125354,0.12253161974704202,0.75,Dark Trap,Exodus
0.611914338515056,0.46540880503144655,0.09090909090909091,0.40872105153348637,1.0,0.07579924372636646,0.006542267631921758,0.0,0.13747412008281576,0.006970113000316823,0.3410079094907597,0.13197091566124614,0.5,Dark Trap,Vengeance
0.4858136753995,0.29811320754716986,0.09090909090909091,0.43271437513039857,1.0,0.3606050189068409,0.006976265694771405,0.002087248322147651,0.4389233954451346,0.10550216495934103,0.9229815696909824,0.06509296497056594,0.0,Dark Trap,Rearranged
0.590172844874443,0.5773584905660378,0.09090909090909091,0.38695319563251973,1.0,0.0182193193537298,0.044480931626028355,0.0052684563758389254,0.041200828157349885,0.0333720561833351,0.35062262856855214,0.08210788599405489,0.75,Dark Trap,Exsanguination
0.7804109142298076,0.6050314465408806,0.4545454545454546,0.45921134988524936,1.0,0.021656926778961846,0.01578280972009548,0.36778523489932885,0.4161490683229814,0.14880135177949097,0.5016769127187382,0.10974237920382351,0.75,Dark Trap,Mutiny
0.6293075334275466,0.5496855345911951,0.7272727272727273,0.4284720773350025,1.0,0.07837744929529047,0.005945520295503494,0.0,0.25879917184265006,0.15091350723413244,0.9852507189016066,0.12081803345573233,0.5,Dark Trap,2:45
0.44341776280030437,0.8050314465408807,0.09090909090909091,0.5603310383197719,1.0,0.3468545892059127,0.006234852337403259,0.01697986577181208,0.16770186335403725,0.21955855950997996,0.5158787588958174,0.20604272308678673,0.75,Dark Trap,who is he
0.2140450048918361,0.8729559748427674,0.36363636363636365,0.787676472633702,0.0,0.6442076314884838,0.042853438890342176,0.0,0.18426501035196688,0.23328756996514946,0.8704970331544208,0.16169930640554875,0.75,Dark Trap,Finger Trembling
0.747798673768888,0.59874213836478,0.4545454545454546,0.48306558175116493,0.0,0.02011000343760743,0.5858935150309624,0.028255033557046984,0.8322981366459627,0.16675467314394343,0.947911881854735,0.15000437139360026,0.75,Dark Trap,Kill Yourself (Part III)
0.9456462658984675,0.2842767295597485,0.09090909090909091,0.5105361986229919,1.0,0.16294259195599864,0.05569254824964422,0.0,0.16770186335403725,0.04731228218396875,0.49506993953046446,0.11853470886518622,0.75,Dark Trap,2nd Hand
0.7184476573540604,0.5421383647798743,0.18181818181818182,0.5003129563947424,1.0,0.0962530079064971,0.9999999999999999,0.002973154362416107,0.14616977225672878,0.30193262224099693,0.9478867124330652,0.12344378387830038,1.0,Dark Trap,Antarctica
0.5010327209479293,0.5245283018867924,0.7272727272727273,0.47249461019542394,0.0,0.4431075971124099,0.12115392272946592,0.16174496644295303,0.24430641821946172,0.16358643996198122,0.3191356820598655,0.23843474966485978,0.75,Dark Trap,Runnin' Thru The 7th With My Woadies
0.842374171105555,0.30314465408805036,0.2727272727272727,0.24048960289310806,0.0,0.32279133722928843,0.9620251695006561,0.5932885906040268,0.08550724637681159,0.36318513042559936,0.44480660445624615,0.1508174506032523,0.75,Dark Trap,Mount Sinai
0.8184585281008806,0.46918238993710704,0.0,0.4485708324640101,0.0,0.23856995531110353,0.5244104561272624,0.0,0.17391304347826086,0.2670820572394128,0.8247327322036457,0.1574488546948767,0.5,Dark Trap,FUCKTHEPOPULATION
0.7662789433634092,0.5283018867924528,0.7272727272727273,0.48772515473955075,0.0,0.05792368511515985,0.10867647842253857,0.0,0.19875776397515507,0.06611046573027776,0.46352636182302115,0.22872151308503813,0.75,Dark Trap,2 Hot 4 U (feat. $Uicdeboy$)
0.7988911838243289,0.379874213836478,0.0,0.5214548995062245,1.0,0.1577861808181506,0.037247630578534245,0.013758389261744967,0.36645962732919257,0.15513781814341537,0.3376666687641185,0.1257285656000466,0.75,Dark Trap,O Pana!
0.8141102293727581,0.6754716981132076,0.9090909090909092,0.5980944432853468,0.0,0.12289446545204541,0.19891190899002759,0.01530201342281879,0.20496894409937888,0.16781075087126415,0.3699212826337283,0.20662703269802413,0.75,Dark Trap,Seppuku (feat. Suicideboy$ & Jgrxxn)
0.6662680726165888,0.7132075471698114,0.5454545454545454,0.7533208150775437,0.0,0.20935029219663115,0.22603678791813048,0.0,0.3374741200828157,0.26602597951209206,0.5581885567224381,0.13372093023255813,0.75,Dark Trap,You're Now Tuning Into 66.6 FM With DJ Rapture (The Hottest Hour Of The Evening)
0.7499728231329493,0.7358490566037735,0.0,0.6583211628068713,1.0,0.33138535579236855,0.06419167698044981,0.0,0.6004140786749483,0.4571760481571444,0.49549781969884793,0.13851780614326512,0.75,Dark Trap,Slip On A Banana Clip
0.8967279052070879,0.6754716981132076,0.09090909090909091,0.6770290006259129,1.0,0.3434169817806807,0.5750435634597212,0.00785234899328859,0.46169772256728775,0.42654979406484317,0.4323036942418656,0.10253395115696215,0.75,Dark Trap,Goosebumps
0.6880095662572019,0.9861635220125787,0.7272727272727273,0.9252381945893317,0.0,0.24716397387418343,0.0408642811022813,0.374496644295302,0.6666666666666665,0.24701658042031896,0.43073689774293217,0.07311155796467914,0.75,Dark Trap,Hack Slash
0.8282422002391566,0.7144654088050314,0.0,0.6720912441755338,1.0,0.5067033344792025,0.08245576212537244,0.0,0.1821946169772257,0.541662266342803,0.5572384110544102,0.18114909366439352,0.75,Dark Trap,Sea Sick
0.713012283943907,0.8754716981132077,0.9090909090909092,0.6932331872870159,0.0,0.05809556548642147,0.020972703221672502,0.01684563758389262,0.21739130434782608,0.006758897454852676,0.5078497133832107,0.1454785218861106,0.75,Dark Trap,"Beware, the Sirens"
0.5586476790955539,0.7672955974842767,0.6363636363636364,0.6582516169413728,1.0,0.5909247163973874,0.10939980852728798,0.023489932885906038,0.7122153209109732,0.29559615587707255,0.9684501299371395,0.1365171650055371,0.75,Dark Trap,Hexada
0.8945537558430265,0.8842767295597486,0.09090909090909091,0.6961541136379442,1.0,0.5874871089721554,0.39963601305798907,0.3181208053691275,0.5072463768115942,0.4698489808849931,0.4009740566186141,0.1394314274057236,0.75,Dark Trap,Tartarus
0.8162843787368192,0.5245283018867924,1.0,0.43354892551637814,1.0,0.8367136473014782,0.461119071961689,0.007315436241610738,0.4761904761904762,0.24596050269299827,0.5264939624849769,0.20778690913329834,0.5,Dark Trap,Until the Light Takes Us
0.9326013697140996,0.9270440251572328,0.8181818181818182,0.5709715557410113,1.0,0.23513234788587145,0.036885965526159546,0.006489932885906041,0.2380952380952381,0.8521491181750979,0.49391843848907974,0.21146907967593398,0.75,Dark Trap,Sneak Diss (feat. So6ix)
0.5477769322752474,0.6402515723270442,0.09090909090909091,0.6347451144029488,0.0,0.5565486421450669,0.6835430791721326,0.022885906040268456,0.2546583850931677,0.041187031365508504,0.6035753163481685,0.15054788133123506,0.0,Dark Trap,Some of Us May Never See the World
0.44667898684639634,0.7823899371069182,0.5454545454545454,0.702204603936296,1.0,0.025266414575455497,0.00013066958342298107,0.04369127516778523,0.1946169772256729,0.4202133277009188,0.6732128137525721,0.10106370577606807,0.5,Dark Trap,Filth
0.8380258723774324,0.6327044025157232,0.09090909090909091,0.6935809166145073,1.0,0.045548298384324525,8.99822650308267e-05,0.0,0.14844720496894412,0.005597211954799876,0.369587787796606,0.04940986186396223,0.5,Dark Trap,Blood
0.8184585281008806,0.6364779874213838,1.0,0.6685444050351208,1.0,0.4224819525610174,0.009236672272113314,0.0,0.4927536231884058,0.4434470377019749,0.3696695884170323,0.13790872530162615,0.75,Dark Trap,Sweat
0.852157843243831,0.40125786163522015,0.09090909090909091,0.5928089575074762,1.0,0.21966311447232728,0.003431948181499292,0.0,0.38923395445134573,0.02756362868307108,0.36914732291738767,0.140078393658565,0.75,Dark Trap,Tears
0.8554190672899229,0.6515723270440252,0.2727272727272727,0.46164545517768973,0.0,0.0892059126847714,0.6401432728871682,0.43288590604026844,0.18426501035196688,0.8141303199915514,0.4704227833604953,0.14287754269394415,0.75,Dark Trap,Dirt
0.6836612675290794,0.39119496855345914,0.09090909090909091,0.20689894985743096,0.0,0.03729804056376763,0.06075585898289009,0.11006711409395974,0.1946169772256729,0.10972647586862397,0.36937384771241416,0.14551932155971323,0.75,Dark Trap,Oxygen
0.7554081965431027,0.46918238993710704,0.09090909090909091,0.40336601989011767,1.0,0.0445170161567549,0.19891190899002759,0.0022885906040268455,0.3581780538302275,0.16041820678001903,0.9864714358525828,0.14369790755959666,0.75,Dark Trap,CharacterSelect (ВыборПерсонажа)
0.5042939449940212,0.7723270440251574,0.7272727272727273,0.2781139161276863,0.0,0.1225507047095222,0.03580097036903543,0.026711409395973152,0.3250517598343685,0.15724997359805684,0.3693675553569969,0.12549979600163197,0.75,Dark Trap,RestInPeace (Prod. by The Virus And Antidote)
0.5369061854549407,0.39119496855345914,0.09090909090909091,0.36567216079004117,1.0,0.05001718803712616,0.03670513299997218,0.07315436241610739,0.1598343685300207,0.06230858591192313,0.492722890959773,0.11856239435798799,0.5,Dark Trap,BlackMold
0.5771279486900751,0.8528301886792452,0.36363636363636365,0.658738437999861,0.0,0.4224819525610174,0.005764687769315961,0.0015906040268456377,0.1217391304347826,0.2142781708733763,0.6973817509108187,0.036278195488721805,0.75,Dark Trap,Electric
0.7032286118056312,0.9798742138364781,0.09090909090909091,0.8103484247861465,1.0,0.4568580268133379,0.02296186100973338,0.0,0.2608695652173913,0.5458865772520858,0.9236359746543925,0.10673486040683103,0.75,Dark Trap,Cranium
0.6869224915751714,0.8427672955974844,0.36363636363636365,0.7545030947910147,1.0,0.3141973186662083,0.2477366910606126,0.0,0.41200828157349895,0.541662266342803,0.4510989598736495,0.15960540887101474,0.75,Dark Trap,Friday
0.8434612457875857,0.3937106918238994,0.18181818181818182,0.1194797969260728,1.0,0.4413887933997938,0.1612987435430582,0.0,0.11821946169772257,0.24068011405639458,0.36934867829074464,0.16029026053505857,0.75,Dark Trap,Hooky
0.732579628220459,0.32704402515723263,0.0,0.5971903470338689,0.0,0.463733241663802,0.012166159196348428,0.0,0.8322981366459627,0.01436265709156194,0.8732719618934959,0.1941671038060267,0.75,Dark Trap,Kalaxian Crystals
0.8695510381563214,0.8654088050314465,0.0,0.5855761874956535,0.0,0.4156067377105535,0.15659709786218703,0.0,0.1308488612836439,0.6747280599852149,0.8731586994959826,0.12081803345573233,0.75,Dark Trap,Slurp
0.7717143167735625,0.5421383647798743,0.0,0.45225676333541975,1.0,0.1405981436919904,0.3182613762736803,0.0011946308724832214,0.08654244306418218,0.5163164008871054,0.8730957759418083,0.20699422976044762,0.75,Dark Trap,BROKE ft. Prohibeo
0.732579628220459,0.37106918238993714,0.0,0.45830725363377167,1.0,0.5977999312478515,0.24592836579873928,0.0,0.15093167701863355,0.2100538599640934,0.4943148568803762,0.17875211284024012,0.75,Dark Trap,Lies
0.7173605826720296,0.4716981132075472,0.9090909090909092,0.398289171708742,0.0,0.10862839463733245,0.04683175446646394,0.07852348993288591,0.7577639751552796,0.02893652972858802,0.43198278411557817,0.13250422568048026,0.75,Dark Trap,Terry McGinnis
0.6140884878791174,0.8465408805031446,0.9090909090909092,0.6375269490228805,0.0,0.2849776555517358,0.030014329531040138,0.0,0.41821946169772256,0.23645580314711165,0.9364597949950606,0.15838724718773678,0.75,Dark Trap,Gremlin
0.6945320143493859,0.7987421383647798,1.0,0.6951804715209682,1.0,0.45857683052595394,0.1544271075479388,0.0,0.16770186335403725,0.33361495406061886,0.3684614561768907,0.25655417613801945,0.75,Dark Trap,Giant Squit
0.8684639634742909,0.659119496855346,0.9090909090909092,0.5592878503372976,1.0,0.1320041251289103,0.04140677868084336,0.0,0.567287784679089,0.5986904636181224,0.36922283118239657,0.17064317771172116,0.75,Dark Trap,Arachnids
0.45102728557451893,0.9823899371069184,0.2727272727272727,0.9257945615133181,1.0,0.4138879339979375,0.0875190728586183,0.0,0.9337474120082816,0.3811384517900517,0.49488746122335975,0.07400040799673602,0.75,Dark Trap,Give Ah Fuck
0.9336884443961302,0.4276729559748427,0.6363636363636364,0.516447597190347,1.0,0.10690959092471641,0.7811926433133033,0.04912751677852349,0.18426501035196688,0.07593198859436054,0.8726553110625903,0.20549338462435157,0.75,Dark Trap,Norf Norf
0.9282530709859769,0.3647798742138365,0.09090909090909091,0.3635857848250922,1.0,0.06548642145067035,0.25316166684623337,0.0010872483221476509,0.20910973084886128,0.13401626359700075,0.9743271898969943,0.12332429911989273,0.75,Dark Trap,Dat $tick
0.8510707685618003,0.5786163522012578,0.7272727272727273,0.586410737881633,0.0,0.3812306634582331,0.9457502421437943,0.0,0.18012422360248448,0.3177737881508078,0.45735356115854847,0.3107769423558897,0.75,Dark Trap,"RAF (feat. A$AP Rocky, Playboi Carti, Quavo, Lil Uzi Vert & Frank Ocean)"
0.4455919121643657,0.7358490566037735,0.9090909090909092,0.6389178663328465,0.0,0.547954623581987,0.41771926567672435,0.0,0.2215320910973085,0.24068011405639458,0.9107995696028897,0.284093955819782,0.75,Dark Trap,Crazy
0.7575823459071639,0.260377358490566,0.7272727272727273,0.14319493706099184,1.0,0.05482983843245103,0.5027105529847802,0.023020134228187918,0.28157349896480327,0.05195902418417996,0.8732845466043304,0.334077927376581,0.75,Dark Trap,Still Cold / Pathway Private
0.7869333623219916,0.5283018867924528,0.5454545454545454,0.3964809792057863,0.0,0.19731866620831906,0.4376108435573331,0.0,0.12939958592132506,0.68212060407646,0.897749224467195,0.1595500378854112,0.75,Dark Trap,The Chills
0.7510598978149798,0.7433962264150945,0.0,0.6606161763683149,1.0,0.3176349260914404,0.06545750466376128,0.0,0.6066252587991718,0.466680747703031,0.49537826494591725,0.13851780614326512,0.75,Dark Trap,Slip on a Banana Clip
0.7978041091422983,0.43144654088050327,0.8181818181818182,0.5533764517699423,1.0,0.5152973530422824,0.33453630363054204,0.002140939597315436,0.12960662525879915,0.7433731122610625,0.5581256331682638,0.2047473334499038,0.75,Dark Trap,Lights
0.9412979671703448,0.08805031446540884,0.4545454545454546,0.16099867862855555,0.0,0.26263320728772777,0.017102887161263156,0.0,0.24016563146997907,0.029781391910444606,0.3690277681644571,0.1573220842804686,0.75,Dark Trap,Akina Speed Star
0.9054245026633331,0.4327044025157234,0.2727272727272727,0.579386605466305,0.0,0.49810931591612245,0.8752255569307267,0.00697986577181208,0.7225672877846792,0.7718872108987223,0.8728189123034427,0.22731246721454795,0.75,Dark Trap,Big Fish
0.8369387976954018,0.4477987421383648,0.4545454545454546,0.5856457333611517,1.0,0.01632863526985219,0.0031968658974555523,0.03691275167785235,0.19668737060041386,0.2480726581476397,0.45143245471077204,0.14961677449437547,0.75,Dark Trap,The Bodies Fall Just Like the Leaves
0.7075769105337537,0.6817610062893082,0.09090909090909091,0.5329995131789416,1.0,0.5067033344792025,0.3905943867486214,0.0,0.16977225672877846,0.06864505227584752,0.9233716957268616,0.18469137961182022,0.75,Dark Trap,Story: No Title
0.7151864333079684,0.32201257861635213,1.0,0.2628138257180611,1.0,0.37091784118253696,0.0017321224353379957,0.0,0.18426501035196688,0.2966522336043933,0.4949755541992035,0.22586990732645568,0.75,Dark Trap,P.S Fuck You Cunt (feat. Lil Peep)
0.852157843243831,0.6704402515723271,0.8181818181818182,0.5130398497809305,1.0,0.21278789962186317,0.008911173724975898,0.0,0.1132505175983437,0.2522969690569226,0.5448865173700472,0.19138835460744885,0.75,Dark Trap,Torch
0.7575823459071639,0.3849056603773585,0.09090909090909091,0.46484456499061133,1.0,0.06858026813337917,0.26762826894122155,0.0,0.2774327122153209,0.036962720456225596,0.36964441899536254,0.19428221717083405,0.75,Dark Trap,"Buff Squad (feat. Pouya, Shakewell & Germ)"
0.719534732036091,0.808805031446541,0.7272727272727273,0.7290493080186383,1.0,0.29357167411481594,0.044300099099841006,0.0,0.25258799171842644,0.5247650227056713,0.4447122191249852,0.15071836568164595,0.75,Dark Trap,Virginia Tech
0.8434612457875857,0.46918238993710704,0.0,0.4482231031365186,0.0,0.17497421794431078,0.5226021308653889,0.0,0.17391304347826086,0.25968951314816774,0.8224045606992068,0.1574750830564784,0.5,Dark Trap,Fuckthepopulation
0.6086531144689641,0.3106918238993711,0.8181818181818182,0.28186939286459434,1.0,0.013578549329666553,0.1403221705053253,0.14563758389261744,0.19875776397515507,0.004329918682015002,0.7842728868697422,0.23946348429212566,0.5,Dark Trap,Dark Light
0.7988911838243289,0.7811320754716983,0.7272727272727273,0.6174977397593714,1.0,0.06393949810931593,0.023142693535920737,0.1483221476510067,0.06563146997929606,0.4540078149751822,0.558220018499525,0.12511948475840765,0.75,Dark Trap,"But Wait, There's More (feat. $uicideBoy$)"
0.7271442548103056,0.6553459119496857,1.0,0.5834898115307046,1.0,0.4190443451357856,0.0240468561668575,0.0,0.4699792960662526,0.23645580314711165,0.684237020443863,0.2348327213382293,0.75,Dark Trap,Great Influence
0.7738884661376237,0.6779874213836479,0.4545454545454546,0.40440920787259216,1.0,0.4568580268133379,0.29836979839307154,0.0,0.1546583850931677,0.6050269299820468,0.4007664088898398,0.12896339686425365,0.75,Dark Trap,It Don't Matter
0.7260571801282749,0.5748427672955976,0.36363636363636365,0.49850476389178666,0.0,0.0350635957373668,0.03959845341896983,0.0,0.2691511387163561,0.23962403632907384,0.48278096940027565,0.26941481611004253,0.75,Dark Trap,absolute in doubt
0.8021524078704207,0.7371069182389939,0.9090909090909092,0.7374643577439322,0.0,0.0259539360605019,0.05496921814489481,0.0,0.7391304347826085,0.6493821945295175,0.36929833944740537,0.09309319811155795,0.75,Dark Trap,Boss
0.7999782585063594,0.59874213836478,0.36363636363636365,0.36796717435148485,0.0,0.05070470952217258,0.3074114247024392,0.005939597315436242,0.34575569358178054,0.4761854472489175,0.43232257130811774,0.26954304365565074,0.75,Dark Trap,Contraband
0.6064789651049028,0.6452830188679246,1.0,0.4582377077682732,0.0,0.3159161223788244,0.39782768779611555,0.001704697986577181,0.1904761904761905,0.18048368359911293,0.3498864229847159,0.33203211517165004,0.75,Dark Trap,Kyoto
0.7956299597782369,0.42641509433962277,0.8181818181818182,0.4669309409555603,1.0,0.5548298384324509,0.032545984897663076,0.0,0.13002070393374743,0.2966522336043933,0.5949610817817435,0.10001165704960074,0.75,Dark Trap,Pull Out Game
0.8532449179258615,0.42641509433962277,0.0,0.49481883302037705,1.0,0.35716741148160885,0.958408518976909,0.0,0.11677018633540373,0.5944661527088394,0.36953744895326673,0.2866468496823454,0.75,Dark Trap,Bird Is The Word
0.7369279269485814,0.2616352201257861,0.18181818181818182,0.46560956951109267,1.0,0.6063939498109316,0.4593107466998154,0.0,0.5610766045548654,0.3241102545147322,0.36737287868968,0.14356239435798798,0.75,Dark Trap,Life Is Short
0.8815088596586586,0.69937106918239,1.0,0.8449127199387997,1.0,0.04829838432451015,0.0405026160499066,0.45302013422818793,0.9399585921325052,0.2522969690569226,0.3315253298767327,0.1841187270501836,0.75,Dark Trap,Here We Go Again
0.6521361017501903,0.7849056603773586,0.09090909090909091,0.5870366506711175,1.0,0.21278789962186317,0.23507841422749812,0.0,0.6832298136645962,0.09282923223149225,0.5141924076439535,0.23207145771405258,0.75,Dark Trap,Bloodshed
0.6053918904228721,0.8251572327044027,0.8181818181818182,0.8691146811322068,1.0,0.32622894465452046,0.061840854140014216,0.0,0.12153209109730848,0.27869891223994087,0.709054070210102,0.10743282625167569,0.75,Dark Trap,Grey Tee
0.6619197738884662,0.5572327044025157,0.0,0.3209541692746367,1.0,0.6476452389137161,0.21157018582314208,0.0,0.17184265010351968,0.2005491604182068,0.6211750344506459,0.11783382875794135,0.75,Dark Trap,Sleeping Bag
0.611914338515056,0.41132075471698115,0.9090909090909092,0.3042631615550456,0.0,0.10708147129597803,0.10994230610585004,0.0,0.08944099378881987,0.18048368359911293,0.8098450192860696,0.17466194556157835,0.75,Dark Trap,Afterlife
0.8825959343406893,0.568553459119497,0.09090909090909091,0.6076917727241116,1.0,0.09229975936748025,0.0032691989079306743,0.0,0.15279503105590062,0.0917731545041715,0.41930998030492755,0.1135484058984671,0.5,Dark Trap,King Cobra (Drippin')
0.7086639852157846,0.908176100628931,0.0,0.6809931149593157,1.0,0.4946717084908904,0.44122749408108014,0.0,0.5507246376811594,0.4012039286091456,0.4824978134064925,0.24787550271026404,0.75,Dark Trap,Chain$Aw
0.7054027611696926,0.8176100628930819,0.4545454545454546,0.63551011892343,0.0,0.4826400825025782,0.3707028088680126,0.0,0.19668737060041386,0.15408174041609463,0.8982903670330917,0.26013143323424837,0.75,Dark Trap,"King, Scar."
0.44341776280030437,0.7157232704402516,0.9090909090909092,0.53592043952987,0.0,0.5049845307665864,0.03833262573565836,0.0,0.7826086956521737,0.286091456331186,0.43424173971042584,0.3872646733111849,0.75,Dark Trap,P.T.S.D
0.7630177193173172,0.5459119496855347,0.2727272727272727,0.4297239029139718,1.0,0.7198349948435889,0.12169642030802796,0.0,0.17391304347826086,0.5321575667969164,0.6217728082152993,0.13750509995920032,0.75,Dark Trap,Brand New
0.7108381345798458,0.6301886792452832,0.09090909090909091,0.6125599833089923,1.0,0.11997249914059815,0.24954501632248635,0.0,0.11242236024844723,0.05143098532051959,0.3253021903689209,0.3717724543917934,0.75,Dark Trap,Jukai
0.8532449179258615,0.320754716981132,0.09090909090909091,0.5156825926698658,1.0,0.3141973186662083,0.008802674209263669,0.0,0.20910973084886128,0.40859647270039073,0.5077175739194455,0.20155184472809928,0.75,Dark Trap,Philosopher's Throne
0.659745624524405,0.4666666666666667,0.8181818181818182,0.6519924890465263,1.0,0.13080096253007908,0.05478838561870746,0.0013557046979865773,0.3291925465838509,0.078044144049002,0.9106863072053764,0.298187328787084,0.75,Dark Trap,PRBLMS
0.7554081965431027,0.7182389937106919,0.8181818181818182,0.5177689686348147,1.0,0.25575799243726366,0.01757305172935027,0.4704697986577181,0.36853002070393354,0.48674622452212485,0.5454905834901178,0.21822579705076645,0.75,Dark Trap,Fuck a Hoe (feat. $Uicideboy$)
0.8738993368844442,0.46415094339622653,0.09090909090909091,0.3443911259475625,1.0,0.9054657958061191,0.08914656559430448,0.0,0.16977225672877846,0.6609990495300454,0.5713521642556461,0.1054409279011482,0.75,Dark Trap,3 Xans
