danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre,song_name
0.1381171285105072,-1.1477354448615007,0.7909580746044735,-0.29707718367793545,0.8277670567758095,-0.8494682490957799,1.9990896587644857,-0.3034028997555004,-0.5235786133545012,-1.5046817718371024,-1.2687069293571387,0.499071687713921,0.07627022206409381,Dark Trap,Pathology
1.0027364053170558,1.4160513466008937,-0.019276434469098814,0.7277858999070013,0.8277670567758095,-0.979607878569449,-0.8277895549783749,-0.2824648162879617,1.9213154939668182,-1.8849803929454951,2.2350804059086693,-1.6847505166484147,0.07627022206409381,Dark Trap,Symbiote
-1.4657186292298865,0.6981910449914226,-1.3696672829250527,0.7583600744479496,0.8277670567758095,-0.6698603394128215,-0.7555113932633587,-0.3034028997555004,-0.562080882761136,-1.2762338368956652,1.1767644527044627,-1.2528751002163938,-3.3587769716553564,Dark Trap,ProductOfDrugs (Prod. The Virus and Antidote)
0.6595287534549138,-0.30809527065756653,-0.8295109435426712,-0.48052223092362445,0.8277670567758095,0.7761355436279455,0.6557379662833742,-0.3034028997555004,-0.061551380474881616,0.5871846128227255,-0.14893773804969768,-1.2591863230893738,0.07627022206409381,Dark Trap,Venom
-0.026886550269368762,0.24952835648550398,0.7909580746044735,0.41701826279215737,0.8277670567758095,0.22817920900197075,-0.6386982026128273,-0.3034028997555004,-0.5813320174644544,-0.7924617393726214,-0.4871347111992251,-1.18571186617143,-3.3587769716553564,Dark Trap,T.R.U. (Totally Rotten Underground)
0.5011252218262336,0.5059070356317429,-1.099589113233862,1.706997133834906,0.8277670567758095,0.05313760210756215,-0.48027031279304394,-0.3034028997555004,-0.958654257649476,-1.2135226390686045,2.3000724794287013,-0.9631325955932203,0.07627022206409381,Dark Trap,I Put My Dick in Your Mental
1.095138465433787,-1.9681472181294668,0.7909580746044735,-1.548943042621693,0.8277670567758095,-0.9552542636971834,0.43671323381362775,-0.3034028997555004,-0.5428297480578196,-1.8460098628672499,1.2785059709373918,-1.643875351429748,0.07627022206409381,Dark Trap,BRAINFOOD
0.45492419176786836,-0.6157496856330534,1.3311144139868551,-1.3244532131155524,-1.2080693376407678,0.4945468716673752,0.13007860835598267,-0.29020280365639994,-0.7276406412096663,-1.222481381615327,-0.4210877925068784,-1.7327192877408442,0.07627022206409381,Dark Trap,Sacrifice
0.7651311078740352,-0.6221591526117101,1.6011925836780458,-1.304349646294107,0.8277670567758095,-0.9704752729923494,0.32720086757875444,1.1683319526729454,-0.6102087195194297,-0.7700648830058139,-1.1011566832772237,-0.050230723991121995,0.07627022206409381,Dark Trap,TakingOutTheTrash
0.7519308135716452,0.9032939883084143,1.3311144139868551,0.39272645288291125,-1.2080693376407678,-0.7048686607917032,-0.20794956208899262,0.4552233128364818,-0.9297775555944997,-0.501302606604123,-0.8268288839481672,-0.25804903528789924,0.07627022206409381,Dark Trap,Io sono qui
-0.6341000881793123,-0.6029307516757422,-1.3696672829250527,0.38141819654584774,0.8277670567758095,-1.2383650365872705,-0.6781226544573816,-0.3034028997555004,-0.08080251517820018,-1.3613418910895339,-1.2729263100463972,-0.16449341468320097,0.07627022206409381,Dark Trap,Murder
1.1743402312481261,0.6148679742688955,0.5208799049132827,-0.035730814999144656,0.8277670567758095,0.07596911605031112,-0.11084859736073903,-0.24220705193974718,1.0646399996691902,1.1650235070863613,-1.3749400463883115,-1.2352280169765186,3.511317415783544,Dark Trap,High 'N Mighty
0.5209256632798187,0.24952835648550398,-1.3696672829250527,1.096770115942281,0.8277670567758095,-0.41110318139500074,1.3493162857709047,-0.3034028997555004,0.31384574623980893,-0.7476680266390062,-0.42166625598847113,-0.7308691620942119,0.07627022206409381,Dark Trap,Euronymous
0.04571506839377593,-0.15426806316982275,-0.2893546041602896,-1.6528114711991615,-1.2080693376407678,-0.38066116280466816,-0.8937890076959253,2.7058144101926964,1.930941061318477,-0.2773340429360474,-0.7597611473471289,-0.7019209910652541,0.07627022206409381,Dark Trap,No Teeth
-0.05328713887414965,0.5635922384396476,-1.099589113233862,0.4563877478174881,0.8277670567758095,-0.7726021521551918,-0.5452476500924022,-0.3034028997555004,-0.3695695357279612,-1.7031179192470176,-0.9307141197893491,-0.7092406186947984,0.07627022206409381,Dark Trap,Bang Ya Fucking Head
1.5703490603198291,-1.2566963834986524,-1.099589113233862,-2.0599086993334312,0.8277670567758095,1.6132910548620734,-0.8270594725368092,-0.3034028997555004,2.2100825145165803,-0.4341120375037001,-1.0339528376216933,-0.3508396591807211,0.07627022206409381,Dark Trap,Loch Ness
0.9235346395027154,-0.24400060087100664,0.7909580746044735,-0.6514025489059111,0.8277670567758095,-0.745204335423893,-0.8893355048023738,-0.3034028997555004,-0.5909575848161123,-1.0567446445009514,-1.2792213538166621,-0.4784724060417302,0.07627022206409381,Dark Trap,Hold Uh
1.7551531805532896,-1.0387745062243487,-1.099589113233862,-0.20200406558484926,0.8277670567758095,0.38799980660121336,-0.9269785554895076,-0.27068082245236624,-1.1309519132441674,0.06309817383942816,-0.7600673927197369,-1.0270445936127095,0.07627022206409381,Dark Trap,Bone Saw
0.3295213958951626,-0.6349780865690221,1.0610362442956642,-1.418269858282298,0.8277670567758095,-1.040491915750113,2.605058085264117,-0.29030395381807883,-0.7651803538811354,-1.1956051539751578,-1.1706403555954987,0.0026583668617849135,0.07627022206409381,Dark Trap,TheArtOfCremation
1.5703490603198291,-1.2695153174559646,-1.099589113233862,-1.329060280512134,0.8277670567758095,1.5371860083862434,-0.7730333718609385,-0.3034028997555004,-0.5909575848161123,-1.3075894358091955,-0.7610541833648052,-0.5009354913086452,0.07627022206409381,Dark Trap,John Dee
0.44172389746547824,-0.3337331385721905,1.3311144139868551,-0.34231020902618714,-1.2080693376407678,-0.38827166745225095,-0.4590979219876352,0.657523636193838,-0.1193047845848341,-1.08362087214112,2.2949003353579966,-1.119191924815999,0.07627022206409381,Dark Trap,Kybalion
-0.8915058270759189,0.050834880147168963,-1.3696672829250527,0.23776145863426937,0.8277670567758095,1.5143544944434952,0.7944536301808802,-0.13751663460205363,-0.48507634394786614,-1.8827407073088143,0.9477609685213128,-1.490389192965099,-3.3587769716553564,Dark Trap,Eternal Dreams
0.5209256632798187,1.4737365494087975,-1.099589113233862,1.0913253999281396,0.8277670567758095,1.2023238038925925,-0.26781632229739,-0.3034028997555004,0.9876354608559209,0.009345718559090166,-0.7615305650555274,-1.058444231377453,0.07627022206409381,Dark Trap,Nightmare Choir (I Been Asleep Too Long)
-0.6010993524233371,0.49308810167443234,-0.8295109435426712,0.8475696522181138,0.8277670567758095,-0.8996975797698276,-0.8817426474100899,0.08400221947480517,0.5929871994379114,-1.2538369805288576,-1.0390569271651515,-1.2083140417495954,0.07627022206409381,Dark Trap,Exodus
-0.4624962622482413,-0.6349780865690221,-1.099589113233862,-0.6870026151522204,0.8277670567758095,-0.941555355331534,-0.9021119475297756,-0.3034028997555004,-0.8181209743152584,-1.8867721414548397,-1.2543133968445872,-1.0956856622147069,-3.3587769716553564,Dark Trap,Vengeance
-1.228113331786865,-1.4874371947302678,-1.099589113233862,-0.5425082286230815,0.8277670567758095,0.31950526477296665,-0.9003597496700176,-0.2876740496144266,0.5833616320862538,-1.4688468016502103,1.8928341883879978,-1.8936641641462877,-10.228871359094256,Dark Trap,Rearranged
-0.5944992052721421,-0.06453552546863887,-1.099589113233862,-0.818094623800396,0.8277670567758095,-1.196507261025564,-0.7489406512892663,-0.26370146129652,-1.2657098561673898,-1.774787859620802,-1.2023197380285613,-1.690644468587644,0.07627022206409381,Dark Trap,Exsanguination
0.5605265461869883,0.07647274806179293,-0.019276434469098814,-0.38293616697785826,0.8277670567758095,-1.181286251730398,-0.8648047347657621,2.4681115302472083,0.4774803912180076,-1.2851925794423882,-0.3854612474935416,-1.360913499480024,0.07627022206409381,Dark Trap,Mutiny
-0.3568939078291207,-0.2055437989990707,0.7909580746044735,-0.5680565114586686,0.8277670567758095,-0.9301395983601595,-0.9045212195869429,-0.3034028997555004,-0.25406272750805653,-1.2762338368956652,2.2295679892017346,-1.2287603175033819,-3.3587769716553564,Dark Trap,2:45
-1.4855190706834716,1.0955779976680942,-1.099589113233862,0.22603437798842602,0.8277670567758095,0.2586212275923027,-0.9033530876804375,-0.17544794523165272,-0.677587690981041,-0.9850747041271666,-0.3086617134963109,-0.21187105195281677,0.07627022206409381,Dark Trap,who is he
-2.8781501195856234,1.4416892145155176,-0.2893546041602896,1.5951710433906154,-1.2080693376407678,1.5752385316241584,-0.7555113932633587,-0.3034028997555004,-0.600583152167771,-0.9268428775734668,1.6090127825081102,-0.7409705959487612,0.07627022206409381,Dark Trap,Finger Trembling
0.3625221316511378,0.04442541316851297,-0.019276434469098814,-0.2392794290662799,-1.2080693376407678,-1.1881357059132225,1.4369261787588032,-0.09048180942135067,2.4122194289014134,-1.2090432677952423,2.027650206862536,-0.8805129507105729,0.07627022206409381,Dark Trap,Kill Yourself (Part III)
1.5637489131686342,-1.5579413314954837,-1.099589113233862,-0.07384382709813503,0.8277670567758095,-0.5557027696990767,-0.7036755399121855,-0.3034028997555004,-0.677587690981041,-1.71566015881243,-0.421189874297748,-1.2560046322195244,0.07627022206409381,Dark Trap,2nd Hand
0.18431815856887174,-0.24400060087100664,-0.8295109435426712,-0.13541100048881138,0.8277670567758095,-0.8509903500252964,3.1088149699445338,-0.2809981389436172,-0.7776935914382918,-0.6356837448049683,2.027514097808043,-1.1974302248942637,3.511317415783544,Dark Trap,Antarctica
